gene,mean_c2,mean_other,log2fc,pvalue
LRSAM1,8.571587051516905,8.584029858807787,-0.01244280729088132,0.8580685833947919
LRTOMT,8.433459905979634,8.54651342088309,-0.11305351490345572,0.1762386354904349
ZNF513,8.490439977076807,8.572503550844477,-0.0820635737676696,0.3051770642052068
MUTED,8.550076248918622,8.546930878458637,0.00314537045998442,0.9668160663883922
CAPRIN2,8.229778616861603,8.590450745759666,-0.360672128898063,2.114432821046154e-05
PLCB1,7.952771367053186,8.395549626601136,-0.4427782595479499,0.0047430286702679885
PRKCE,8.394148555510021,8.553243763503536,-0.15909520799351462,0.05646399561652316
MUC4,5.437743314026597,6.86262725328818,-1.4248839392615826,2.68288038090994e-05
TMEM67,8.291400175853967,8.574282532035767,-0.28288235618179947,0.0006543031171138399
SDK1,6.624596658640974,8.267181561044195,-1.6425849024032209,2.3851307077693673e-09
C1D,8.671448923480895,8.539775033144824,0.1316738903360708,0.04489526999410379
FANCA,8.5854296517434,8.38141260937997,0.20401704236343043,0.05121738124844198
ACAD11,8.417517490659712,8.5972100479817,-0.17969255732198874,0.030479278531949937
TMEM51,8.62733460503214,8.49214990925102,0.1351846957811187,0.07155218200121916
NGEF,7.604065966326152,8.119749819385765,-0.5156838530596133,0.01952593308093257
GALT,8.62811733562176,8.48260647121328,0.14551086440847882,0.0669034412451686
CRYL1,8.380405463851572,8.375017091263015,0.005388372588557289,0.9624981778879305
FAHD2A,8.561516486649564,8.496927518382591,0.06458896826697291,0.3972619209321302
PRR15,8.257867945781502,8.158907822818875,0.09896012296262668,0.5658289391615843
PALM2AKAP2,7.9782021160081085,8.512968638258291,-0.534766522250183,8.431440331601213e-05
SLC25A20,8.5312601343842,8.543066397369978,-0.011806262985778915,0.8817818388136069
DHRSX,8.572365463000349,8.420424173894101,0.15194128910624727,0.10915164774386349
ZFP41,8.413417067571556,8.50496439780834,-0.09154733023678396,0.39075471898880254
TXNL4B,8.731656383617915,8.399137361484259,0.33251902213365625,0.0002723757767748622
CASP9,8.456798064705916,8.585137117062741,-0.12833905235682508,0.07509973958670192
ARHGAP33,8.228811983017325,8.23407090709543,-0.00525892407810602,0.9704809979871059
IDE,8.443766770770655,8.561592529387152,-0.11782575861649747,0.13922527870562793
PSEN2,8.504938939484957,8.575726282460117,-0.07078734297516043,0.356058224762715
CDAN1,8.394621762596492,8.570148999920605,-0.17552723732411302,0.017287983059347194
SPAG16,8.277998409778158,8.549065465807711,-0.27106705602955294,0.009341793963255015
CTTNBP2,7.508162977020425,8.036497544622174,-0.5283345676017488,0.026474373461594116
ZNF559,8.304594300623,8.545553654324932,-0.2409593537019319,0.00950108111141934
CAP2,8.256252101947558,8.557515038371736,-0.30126293642417856,0.004358500099806233
NOTUM,4.069063640584821,5.4204971528394665,-1.351433512254646,2.1327057063309323e-05
MTL5,8.487010347522036,8.438734532976616,0.04827581454541985,0.6240745417427949
DCLRE1B,8.59552364363027,8.560382181066203,0.03514146256406825,0.582451942589788
DKFZp761E198,8.504825067842068,8.51262012213008,-0.007795054288012082,0.9281461690876791
PLK1S1,8.327499758467683,8.601499469575478,-0.27399971110779475,0.00011303024004751354
FDXR,8.384873935182975,8.442023439201394,-0.057149504018418895,0.5739208132181194
ACTR3B,8.417572620326977,8.552505892535294,-0.13493327220831652,0.10435814258245864
SMIM13,8.452940586754801,8.583642574689142,-0.13070198793434074,0.06900434264733565
CCDC28A,8.698462909566175,8.474836677792883,0.22362623177329155,0.0014306253640670912
PET112L,8.60444021314254,8.495720054232066,0.10872015891047404,0.18268736880400913
NUP35,8.618246549440444,8.555207577069169,0.06303897237127565,0.33973010048956165
ATP11C,8.503680566242252,8.40982616568746,0.09385440055479144,0.4173443573022887
TMEM5,8.454520820743708,8.628024175188013,-0.1735033544443052,0.007600262619488071
POLR3D,8.491781425999996,8.574572582367868,-0.08279115636787182,0.2304190107808351
AHCYL2,8.445373705398666,8.566908585630271,-0.12153488023160541,0.14810280301259224
CYP4V2,8.549582993967958,8.391836817499168,0.1577461764687893,0.138547715344078
SORBS1,7.991944071829042,8.550090517521406,-0.5581464456923637,2.70404712434609e-06
MPPED2,8.164746062039274,7.745960768454249,0.41878529358502536,0.043853369530254586
SBNO1,8.282299432766209,8.633575025364873,-0.3512755925986646,2.4884841979716943e-05
CARD8,8.531957807539701,8.58149808660452,-0.049540279064819615,0.46821436230269364
ZNF589,8.223192917934279,8.552178455954659,-0.32898553802037966,0.0005710112561119265
GYPC,8.23933884067705,8.29577679394864,-0.0564379532715904,0.656287457671415
DERL3,8.408495816895622,7.881823247031055,0.5266725698645667,0.0009225020070028888
GBAP1,8.344084363739011,8.402651313567599,-0.05856694982858812,0.6417191310560497
ETAA1,8.491279678556142,8.590366158221933,-0.09908647966579132,0.20569427012061098
RBAK,8.302807677432467,8.635233839975665,-0.33242616254319834,3.8387361758044985e-05
USP13,8.295904532663796,8.502924687818503,-0.20702015515470684,0.05739869915250241
LOXL4,7.843667505471036,8.007095464907156,-0.16342795943612032,0.42723515398766665
CHEK1,8.479368511699617,8.42927681815243,0.05009169354718779,0.5993243250611597
TXNDC16,8.399858948527251,8.491561073701506,-0.09170212517425469,0.29856102529509404
KLF16,8.681378083704448,8.520175206398282,0.16120287730616667,0.010003407104018666
RAB28,8.552786007836458,8.559158846209401,-0.006372838372943335,0.9207749309579444
FBXO41,8.026364452969796,8.5050927612523,-0.4787283082825038,0.000137650949708336
NCRNA00176,7.549923649706466,7.760498127534346,-0.21057447782787975,0.368294419079389
LRRC45,8.665222422193144,8.4138560355013,0.25136638669184386,0.0031496042880429787
COQ6,8.549107261336605,8.568810482221531,-0.019703220884926154,0.7667112925322845
FAM108A1,8.66479758699111,8.53308033826197,0.13171724872914048,0.035164340776058976
MRPS17,8.684400429867646,8.49166072327368,0.1927397065939651,0.004645805716215147
LYRM7,8.47302909612467,8.52091956332648,-0.04789046720181034,0.581328549320457
C14orf79,8.370751726142212,8.521850916299291,-0.15109919015707973,0.08584950858760575
ZSCAN29,8.44770937053128,8.591682973165355,-0.143973602634075,0.04602213759021737
C22orf25,8.674201994754023,8.451620883592142,0.2225811111618814,0.0023156041078277313
LAMA1,5.848946130811503,7.753312151698865,-1.9043660208873625,1.3438138436047072e-13
IKBKG,8.7409971327442,8.480305238609516,0.2606918941346841,4.777096627238542e-05
GTF2F2,8.531836315442185,8.573344136066721,-0.04150782062453651,0.5270856082448543
DLG4,7.875270400850639,8.590860302657138,-0.7155899018064984,3.481264245657858e-09
CILP2,7.38748820200418,8.29847555542916,-0.9109873534249804,2.2585320323531513e-08
TOMM40L,8.65278373444907,8.489419104926863,0.16336462952220643,0.019705035305086025
TUSC1,8.288676669555835,8.418473859365752,-0.12979718980991706,0.38696772591832285
FPGT,8.62242313071522,8.520865461166887,0.1015576695483329,0.14368060929957552
APOO,8.59743800594464,8.449298473917638,0.14813953202700247,0.07359083358932886
ZNF607,8.25727095260143,8.511592971412853,-0.2543220188114219,0.012498507518320112
POLR2J4,8.446389741486337,8.517405750908686,-0.07101600942234931,0.3796161643759418
BRF2,8.432254503843927,8.477955542549314,-0.045701038705386665,0.5847654166977956
LINC02591,7.857819751098405,8.396322062263414,-0.5385023111650087,0.0005330703669869933
EPDR1,7.754447025504403,8.471571687875276,-0.7171246623708729,9.486811115918301e-08
ULK2,8.311572477319688,8.537453598427165,-0.22588112110747716,0.01782051473989817
PTS,8.406005071217246,8.395281880812737,0.010723190404508642,0.9208316201922571
FERMT3,8.76900795695439,8.024431653780088,0.744576303174302,1.4924206963146197e-08
KCTD9,8.534915246706646,8.460567124344493,0.07434812236215294,0.4182545533199561
RNF24,8.27789156529124,8.591114061126452,-0.31322249583521256,0.00039503587335865825
MTX3,8.32247843417036,8.586467122832941,-0.26398868866258063,0.001138904383666048
HSPC159,8.255379120483884,8.583121528499705,-0.3277424080158209,6.202068425406398e-05
KIF20B,8.447700082725639,8.490826508460067,-0.04312642573442815,0.6442874937800223
TMEM218,8.56542993661316,8.506551192528175,0.05887874408498561,0.42943967833838215
UCHL3,8.56443982978202,8.473466627976427,0.09097320180559265,0.2730288581878314
LYSMD1,8.563886178052691,8.517866134320164,0.04602004373252733,0.5355865533890167
C21orf2,8.255956312829062,8.591340403216883,-0.33538409038782113,0.0004047900989295767
DMXL2,8.385295239633395,8.523655900261744,-0.13836066062834895,0.11146850856422602
TRNAU1AP,8.71034184813966,8.444662242715072,0.26567960542458735,0.000355807527390903
DTNB,8.441582093156505,8.550626674921354,-0.10904458176484866,0.14209318090645293
C15orf29,8.613939343705013,8.524273865926396,0.08966547777861678,0.18692932383112099
HAUS3,8.594789091186584,8.50242294765906,0.09236614352752426,0.21314416425885455
SLC30A1,8.382957983249662,8.56731016848501,-0.18435218523534758,0.02026633264783659
OTUD6B,8.677971476893193,8.479937173358906,0.1980343035342873,0.006558004044830593
RAB43,8.54022032500684,8.494745529141436,0.04547479586540426,0.5650929963730406
C16orf61,8.723832598446355,8.397638568351345,0.32619403009501013,6.982549762287512e-05
ICAM3,8.644158887668723,8.336883241816452,0.30727564585227185,0.0010476864336253881
CBLC,8.30019651008818,8.093695834229603,0.20650067585857634,0.29946053250537624
C20orf194,8.181909106579491,8.559282532861518,-0.37737342628202697,0.0004011589602181533
PKMYT1,8.706322338017966,8.20903967452563,0.4972826634923351,2.151607082715611e-05
ZNF564,8.343632859475862,8.45655790919728,-0.11292504972141693,0.18325096200809582
LCMT2,8.5220948357975,8.536607537201656,-0.014512701404155948,0.8455575429734922
NQO2,8.637448435545037,8.355303286693719,0.2821451488513187,0.0028262322670342946
TNFAIP8,8.768425378913024,8.163933424354802,0.6044919545582221,1.1147286333635577e-07
CYB561D2,8.68411141091046,8.427896503052922,0.25621490785753664,0.0011130542867857675
IL27RA,8.140839467248467,7.98127864227242,0.1595608249760474,0.31087536759632484
MLXIPL,6.937853239329943,7.953662612980675,-1.0158093736507317,6.287952886943924e-06
ZC3H12A,8.573511332489193,8.159303283419371,0.41420804906982234,0.00022351187725397557
RAD54L,8.591905286726188,8.29075183680358,0.30115344992260873,0.006714997210273791
MRPS36,8.663612162393509,8.402004695599295,0.26160746679421365,0.0024727189034724
UBXN10,7.886842357544238,8.322789539998872,-0.43594718245463415,0.003535585392327197
METTL10,8.495261678091508,8.534392845189972,-0.039131167098464203,0.611839314057596
CASP1,8.806471659041948,7.947890229851552,0.8585814291903962,2.047238956928644e-09
KIAA1549,7.590384495635035,8.428077237939037,-0.8376927423040028,3.6238280679328837e-09
NCKAP1L,8.622483611972807,7.884559756739926,0.7379238552328813,8.316171968722527e-07
SH3BP1,8.54097959667327,8.359427613284241,0.18155198338902778,0.05605724354847232
RBM4B,8.52405739490486,8.594993242867918,-0.07093584796305841,0.18985650987504102
GALK1,8.859512259926326,8.273965533432378,0.5855467264939485,5.367536984281372e-11
ZNF423,6.535688708631535,8.131209970969016,-1.5955212623374804,5.4202713779025125e-15
ZDHHC23,8.55110857512025,8.34843306072649,0.20267551439375886,0.06062401839520594
SFT2D3,8.3936926611166,8.592379238848936,-0.198686577732337,0.0030517362512704196
MCAT,8.673878600849761,8.461208922919354,0.21266967793040692,0.004263572665959541
DNAL1,8.2222516173544,8.651300349047704,-0.42904873169330315,3.285879267730698e-10
HOXB4,7.816811117362798,7.968972217239023,-0.15216109987622506,0.5223106649641666
FLJ36031,8.654840772915497,8.427890015475672,0.22695075743982507,0.0033569061509795715
ARMCX1,7.968486896532845,8.553559003014952,-0.585072106482107,3.3227548724986376e-07
PIAS1,8.565138230649683,8.570241219710681,-0.005102989060997487,0.9281794468767546
C17orf56,8.64472423100604,8.45679485798789,0.18792937301814838,0.011129473409786407
EPHA4,7.643538803952758,8.129357560032913,-0.485818756080155,0.010935696780001636
GNG11,8.078162868869391,8.293145303724105,-0.21498243485471313,0.05670068778850041
PDGFA,7.847854357380971,8.369007416893393,-0.5211530595124216,0.0001276411558099963
CCDC107,8.6757045595271,8.418797994099783,0.2569065654273164,0.0016811537197705686
MPP1,8.707171389096326,8.274374394552975,0.4327969945433505,1.7703751103195377e-05
KIAA2018,8.292474901060329,8.586813181131077,-0.2943382800707486,0.0003858659437070911
DUSP14,8.425495944627404,8.543797403646428,-0.11830145901902434,0.1185587179735987
THUMPD3-AS1,8.484787832608104,8.441459227773317,0.0433286048347874,0.6328381893473042
USP37,8.476620454375935,8.578097257510612,-0.10147680313467689,0.12425112050501694
SENP7,8.342422531505651,8.590139627194008,-0.24771709568835654,0.0015612042755426877
KIAA1683,7.476247196399947,8.126650483026424,-0.6504032866264771,0.001393048411183721
ZFAT,8.675644768077635,8.4449158092987,0.2307289587789363,0.0008793466075843099
PHACTR2,8.242086507167983,8.515846997119205,-0.27376048995122204,0.003841212672249152
CLP1,8.612674312206789,8.550938565978043,0.061735746228745114,0.22762085565458118
CWC27,8.439819180880662,8.562530931152983,-0.1227117502723214,0.08375359939795413
UNKL,8.33488065573476,8.515934471026267,-0.18105381529150577,0.030495429991898942
DAAM1,8.039798669668704,8.473595185516979,-0.4337965158482753,0.00019576038960382173
LNX2,8.44203271481626,8.551880205703736,-0.10984749088747492,0.107246216320185
ZNF542,8.136664566437151,8.537182779857933,-0.4005182134207814,0.0006183794600229278
SNHG12,8.650399459621793,8.302040997832668,0.34835846178912533,0.00037903877840227883
MTERFD2,8.345961236171952,8.597421651089832,-0.2514604149178794,0.0008055094028876724
CCDC53,8.575628044075673,8.4751858022503,0.1004422418253732,0.19041277329814402
HSH2D,8.327490597436356,8.034620701273411,0.29286989616294434,0.05542303937255375
ETNK2,8.118822031891993,8.46661786590112,-0.34779583400912806,0.003964139887451873
MAML3,8.079311187034929,8.493177254571489,-0.41386606753655997,0.0005396857146182306
EPHX2,8.19494635374606,8.381278648091032,-0.18633229434497167,0.14408646030000802
RAB8B,8.461611508301011,8.506272715199938,-0.044661206898926054,0.5380159975743073
TMEM42,8.54261908142218,8.423816973990517,0.11880210743166231,0.16462342614926564
C14orf142,8.571736416937206,8.347971555054299,0.22376486188290734,0.013760310681531778
KLHL20,8.40265337113599,8.62976355866695,-0.22711018753095935,5.722230373811505e-05
KAT2B,8.61617634450556,8.326350262123846,0.2898260823817136,0.002011412632540241
GEN1,8.489771015565859,8.442343834191032,0.04742718137482704,0.5787364357346606
MTO1,8.587620492768682,8.5089137788799,0.07870671388878137,0.21962128758609298
C10orf118,8.294676687124516,8.580689679200605,-0.2860129920760883,0.0007472329097472573
RNF207,8.44710864202056,8.037153917215116,0.40995472480544315,0.005919923802681956
HDDC3,8.529673586863229,8.350669729790651,0.17900385707257804,0.08482151883515501
DTL,8.512487841217888,8.393029242349424,0.119458598868464,0.2096559043983666
FOXC1,7.815868064740503,7.543235603462617,0.2726324612778859,0.21016899378984955
SFXN5,8.333362730395805,8.504953312698053,-0.17159058230224744,0.07040995576081159
IGHMBP2,8.503575714048917,8.561021832334731,-0.057446118285813697,0.389261842831074
COMMD1,8.501812676954156,8.456926015709302,0.04488666124485441,0.5717171040501499
WDR24,8.50580504633834,8.523034467414764,-0.01722942107642389,0.7938859502501211
SLC25A19,8.839342686995808,8.311384998769887,0.5279576882259214,1.8002255567399806e-11
ZNF517,8.348826674116417,8.464932606793003,-0.11610593267658587,0.23926517497883198
EXOSC8,8.629265005086404,8.42344006496645,0.205824940119955,0.013536288948591995
APOL4,7.844260182954006,7.875375618881961,-0.03111543592795485,0.8796721460757921
DDB2,8.670074214963986,8.416310436373815,0.2537637785901712,0.0006206800262553944
APOBEC3C,8.411997729352322,8.327912217216504,0.08408551213581816,0.41753423575995674
ZNRF2,8.604355957585563,8.36611031223159,0.23824564535397208,0.007493383309032324
CCDC85B,8.530413754030183,8.350775283893597,0.1796384701365863,0.05891276631814273
RASGEF1B,8.381067363269956,8.291311306482822,0.0897560567871345,0.43805329671983084
MYCN,7.040377507514754,7.957141303226062,-0.916763795711308,0.0002892531269945041
SETD6,8.442165586258563,8.549961721724825,-0.10779613546626265,0.11215239852084628
STIM2,8.421258218442441,8.555419499930958,-0.1341612814885167,0.03350351024960338
THAP7,8.609458344538924,8.4145024487316,0.19495589580732364,0.00828524130819571
NCRNA00116,8.469822536528813,8.210825289702246,0.2589972468265671,0.05113126246180344
NDN,7.3214733137059325,8.131960084637658,-0.8104867709317256,8.423624275215224e-06
SESTD1,8.225397969731338,8.235805167666733,-0.010407197935395018,0.9427488001906608
PHAX,8.52596868183922,8.547249971511189,-0.021281289671968295,0.7273972062715777
PPIL3,8.629823776293547,8.361091446669473,0.2687323296240738,0.001227606819093672
LSM6,8.575189355251835,8.39564585318975,0.17954350206208503,0.03361573587128445
MAP9,8.16517880387974,8.471900129338794,-0.30672132545905306,0.00558335273382257
FBXO6,8.766581902106761,8.154286610361849,0.6122952917449123,1.6988056369187175e-07
TRMT2B,8.570582631291758,8.4571726516968,0.1134099795949588,0.13601438585971407
C5orf42,8.231056533234266,8.564318833675728,-0.33326230044146143,6.0150867499617204e-05
ZNF691,8.559442691220855,8.479437517445527,0.08000517377532823,0.24028370533862015
KIFC3,8.054583668500793,8.462855728636207,-0.4082720601354133,0.00012341215439105668
C14orf132,7.134669403961659,8.37261966909081,-1.2379502651291503,4.41696393898562e-10
MSRB3,7.645645453598967,8.382492220915074,-0.7368467673161065,1.8966337537557436e-07
TMEM99,8.328028272073835,8.392202074814277,-0.06417380274044149,0.56660893202699
ADAP1,8.287616947505526,8.217583399675297,0.07003354783022964,0.6155253589224414
KDR,8.242318654585944,8.397448736379916,-0.15513008179397225,0.0858136253466332
DDX28,8.543286517167745,8.492193875686443,0.05109264148130244,0.45603986996170154
PHTF1,8.352725748355303,8.504332190844746,-0.15160644248944344,0.0430204405304411
C7orf25,8.512412485642106,8.547871702724292,-0.035459217082186356,0.5395517967608521
NLN,8.438487807626611,8.50561474911566,-0.06712694148904852,0.38841065361566984
MED27,8.545591902655998,8.44072513411557,0.1048667685404272,0.18614608139931565
TMEM186,8.613713516856636,8.406785105855413,0.20692841100122372,0.01044740124994854
TCHP,8.352765939920296,8.579400648782993,-0.2266347088626972,0.0010369343268087831
RAB15,8.114784023068333,8.39503199501481,-0.2802479719464763,0.011373656156981469
C12orf5,8.146069597144441,8.529742299225491,-0.38367270208105,6.1309394031993805e-06
PLXNA4,5.2242953929745,7.500815155399025,-2.2765197624245257,1.9357722108431877e-15
PIGP,8.448209686544605,8.457567223539954,-0.009357536995349136,0.9164518571532468
FAM165B,8.53518567999527,8.461896443672693,0.07328923632257656,0.35115334747477556
GCLM,8.6293243036286,8.353806008237342,0.27551829539125805,0.001662418706685791
IMPA1,8.62295705252045,8.453156498802604,0.1698005537178453,0.009423617944321639
FBXL18,8.115562266507379,8.51088448384241,-0.3953222173350319,7.055843817964305e-05
MAP1LC3A,8.413836428728636,8.232111383184433,0.1817250455442032,0.15473948903988563
TMEM80,8.545852976710297,8.371492237983102,0.17436073872719504,0.05827493115423845
TAZ,8.659399673971885,8.401248190807765,0.25815148316412007,0.0001813781839878446
SYNJ2,8.206109787195732,8.50574861105575,-0.2996388238600183,0.0009441645831779708
VTI1A,8.396124848328144,8.581130973539741,-0.1850061252115971,0.0026711846331700065
KLF12,7.987929006772477,8.48652172857381,-0.49859272180133374,2.435868595755095e-05
PTCH1,8.136095023466273,8.490265199731887,-0.35417017626561353,0.00033977696967774833
LRRC15,6.090688771282612,6.215893695439403,-0.1252049241567912,0.7026924862309927
C3AR1,8.518371536913246,7.890740292002722,0.6276312449105248,2.7522371652816912e-05
DOPEY1,8.327835397615342,8.516076514090434,-0.18824111647509234,0.019550378163295808
NEFH,5.7608343429931415,6.947866556181295,-1.1870322131881537,7.515709420502872e-05
CYB5D2,8.29744157341121,8.445527210454275,-0.14808563704306543,0.12415607555294306
MANEA,8.3936729855474,8.452359721607827,-0.058686736060426625,0.5338052035243539
C10orf47,8.61603499820617,8.163587003100165,0.4524479951060041,6.553095079419494e-05
ZBTB45,8.443167737967327,8.472791541427203,-0.029623803459875475,0.7290317477911299
ALDOC,7.977340855770825,7.911114053279685,0.06622680249113966,0.7265058322528746
C7orf13,7.956940590335209,8.354156229463664,-0.39721563912845514,0.002656659229085591
MRPS31,8.500416073688047,8.492720506056228,0.007695567631818889,0.9177669916501047
PC,8.417412748504836,8.41462207930138,0.0027906692034562752,0.9760340637187515
HOXB6,6.833185113594215,7.0810963677536165,-0.2479112541594013,0.4040487117829926
EFNB3,7.01314374954337,8.308042826739579,-1.2948990771962086,3.3215536647424437e-09
LINC00205,8.0261627647141,8.536871203664193,-0.5107084389500933,1.1290071433568506e-06
LATS2,8.086080733202413,8.572077312534311,-0.4859965793318981,3.880051889603553e-09
EVI5L,8.24229169297664,8.482341324234127,-0.24004963125748802,0.005916844177120099
SLC35D1,8.467399467890449,8.444890598667127,0.02250886922332107,0.790760077438078
AMIGO2,7.752617320926544,8.109538979267912,-0.3569216583413679,0.02288085177157546
PODN,7.242428039959031,7.931227734171533,-0.6887996942125021,0.00010260567884728916
LRCH1,8.273017021689762,8.55088737811649,-0.2778703564267282,0.00019186953519237124
ZSWIM1,8.47223881933623,8.548520208895576,-0.07628138955934638,0.15922079910636974
RNF113A,8.65426672263309,8.410199796293856,0.244066926339233,0.0005224060936227707
F3,7.684947345903461,8.174399707937066,-0.48945236203360576,0.0007876567975518509
DNMBP,7.726632263919812,8.526274603774153,-0.7996423398543415,5.403727284074963e-12
TMEM135,8.408887926449518,8.511128905960586,-0.10224097951106792,0.13911150008531448
CYB561D1,8.377576626606373,8.468215215024422,-0.09063858841804873,0.3156163283536019
PLK3,8.440494373541815,8.272092328725295,0.16840204481652066,0.1015848682219793
CEBPA,8.209575644143786,8.108500790423655,0.10107485372013159,0.5058280749186613
MERTK,8.396679739436442,8.423609912799616,-0.026930173363174603,0.7639331822427057
HRSP12,8.53774168825217,8.34828210585633,0.18945958239584115,0.04612560036796769
ZNF761,8.419737812455976,8.437271658995037,-0.017533846539061315,0.8361029648260653
DUSP12,8.497573520824227,8.529622524443296,-0.03204900361906837,0.5710499737755421
TTC13,8.453433810692943,8.4943170732547,-0.040883262561758116,0.5751977949578454
IFT74,8.368023296520013,8.36206593000537,0.00595736651464307,0.9562960962786566
USP31,8.484839999002391,8.415103705216731,0.0697362937856596,0.4204397106310517
TOE1,8.517029370102943,8.453200469596407,0.063828900506536,0.35263707774521413
DUSP2,8.06240698531906,8.212237644440147,-0.14983065912108806,0.2348765101679958
LRRC40,8.578186576288612,8.486791261751359,0.09139531453725347,0.14174971422189958
FLT1,8.424179445539478,8.36678680836599,0.057392637173487415,0.5384099411380735
KIAA1274,8.082508560090185,8.429006799423822,-0.34649823933363777,0.0028468152743374533
MZF1,8.308649956655678,8.423174209279088,-0.1145242526234096,0.23026634131978035
SFMBT1,8.471692522288512,8.390302205036374,0.08139031725213819,0.3723502666092515
SYNPO2,7.460833370603316,8.055778952982948,-0.5949455823796317,0.00028795141288496536
AP1S2,8.323448807342926,8.413344453627547,-0.08989564628462077,0.3096130759737273
ARMC9,8.212770584223666,8.572487920275485,-0.3597173360518191,2.2523329775953114e-07
KSR1,7.769528251294521,8.56535839644898,-0.7958301451544587,1.6079314150391582e-14
IDUA,8.391226451245911,8.319214427833993,0.07201202341191859,0.4953611691788914
HOXB8,5.27851097947107,6.452805527141005,-1.174294547669935,0.002746487190000496
LYSMD3,8.454147498314812,8.492683119928156,-0.03853562161334345,0.6439503047848163
TMTC2,8.200922687780867,8.435177407338008,-0.23425471955714094,0.039277555542156214
EID2,8.221011368153972,8.407129076801843,-0.18611770864787047,0.04418247124143621
RGPD6,8.06761218140377,8.560320517725973,-0.49270833632220246,4.3758718017624996e-07
PPP1R3B,7.985835022851276,8.437061924617009,-0.45122690176573244,3.504248210052205e-05
BARX2,6.607615326316757,6.993202637911643,-0.385587311594886,0.28885175818040587
CAMK2D,8.385009739606955,8.369957856559601,0.015051883047354053,0.8837353648086315
SLC6A12,7.453321868084553,8.020264392996669,-0.5669425249121156,0.005914840172749168
FAP,7.109615077443989,6.904610161312008,0.20500491613198069,0.4612414356702842
LIX1L,8.240320316534886,8.439576782803837,-0.19925646626895066,0.020631573645232163
IKBIP,8.332030954743106,8.512634512223798,-0.18060355748069234,0.017637026980659016
FIGNL1,8.45256575325938,8.468654340907134,-0.016088587647754338,0.8257581106199964
POLR3F,8.45273781456031,8.52569186329671,-0.07295404873640088,0.20860177201435653
PRDM15,8.280808973360145,8.488896477601084,-0.20808750424093958,0.02055610219229436
OSTM1,8.507329501624524,8.427011460411938,0.08031804121258546,0.2959863632495545
ZNF136,8.167136160642613,8.46176395502837,-0.29462779438575737,0.0014498967520284115
TBC1D22A,8.532783548386657,8.466299128409796,0.06648441997686128,0.3216441632948015
NUDT2,8.650319567965575,8.215646392468466,0.4346731754971085,1.3677510577380017e-05
ZNF202,8.385275169362684,8.522185778925197,-0.13691060956251278,0.04592617011009442
LOC90784,8.165749648702917,8.503269462574092,-0.33751981387117524,0.00028829675769212855
SH2D3A,8.554811940395474,8.164098189139901,0.39071375125557317,0.0006541991532144936
FRMD6,7.798302344041482,8.329634646225397,-0.5313323021839151,1.356166708833407e-05
RASA3,8.006736481094032,8.405943408252435,-0.3992069271584029,0.0008464076934791343
KLHL18,8.412207827695925,8.572441888201327,-0.16023406050540245,0.0033584897868684186
DHX35,8.331618251043377,8.544305704236773,-0.21268745319339644,0.0006975377707407206
PRICKLE3,8.452347438200476,8.277578523343092,0.17476891485738477,0.05692253898031739
C15orf48,8.414602622032465,7.418467862951512,0.9961347590809533,1.951281572443123e-07
SPTLC3,8.320860662311363,8.292048210498201,0.028812451813161388,0.8082781694587781
CCDC24,8.40610318726805,8.402648772224977,0.003454415043073311,0.968771078098513
CRB3,8.520804545968534,8.212252255676267,0.3085522902922673,0.0102967684272285
FDX1L,8.352228430101487,8.3551418911385,-0.0029134610370125102,0.974591706330942
CELF2,7.996075229187645,8.22924936320473,-0.23317413401708453,0.0811597967586799
STAG3L3,8.260195301974543,8.355866199784403,-0.09567089780986038,0.37729171049695287
CASD1,8.410725174051944,8.520598226804774,-0.10987305275282999,0.07571700955276803
PLAGL1,7.363074687404229,7.8907945063442035,-0.5277198189399748,0.007548667821898436
CAMK2N1,7.174349797394277,7.927358946317039,-0.7530091489227617,7.09596625068395e-05
C6orf132,8.244033279179343,8.355922968777241,-0.11188968959789847,0.3281932947485059
HSF2,8.336951978903446,8.465026349622201,-0.12807437071875505,0.1067723579923186
ZNF205,8.418667492137764,8.501191524650288,-0.0825240325125236,0.19081089964907977
APH1B,8.229471659278776,8.468919569054881,-0.2394479097761053,0.00798646445693012
GINS4,8.326020796626029,8.269706915670138,0.05631388095589074,0.6185489902595049
SLC8A1,7.96695531091833,8.04686265910472,-0.07990734818639034,0.5555324540491351
FAS,8.426236185379775,8.2605787624679,0.16565742291187568,0.1437565380641091
APAF1,8.262062478993924,8.52624404408814,-0.26418156509421564,0.00043903924166462354
MS4A7,8.378536183230347,8.036714380569379,0.3418218026609683,0.011981266465241723
GMCL1,8.384026610038022,8.527552350345355,-0.14352574030733223,0.017929550411838198
RAVER2,8.300461668434526,8.430975121213907,-0.13051345277938076,0.181684769555814
C22orf39,8.489758461831654,8.398299015224639,0.09145944660701488,0.22746999197485565
AGA,8.47169625581232,8.347115980070923,0.12458027574139763,0.19487756634960057
C7orf43,8.478501376716457,8.460892639151368,0.017608737565089072,0.8075893188832507
TMEM126A,8.486887502095001,8.345595332742455,0.14129216935254618,0.14476633541832518
ARHGAP27P1,8.514790328341594,8.227020198231612,0.28777013010998154,0.003814267198522483
PITPNC1,7.785418898952252,8.284533879770786,-0.49911498081853356,0.00039660674773207166
KIAA1211,7.6446204342834525,8.367895670192011,-0.7232752359085586,2.7029495475364326e-06
KATNA1,8.530474986191448,8.456471357283421,0.07400362890802725,0.23909692790473175
